"","x","y","z","cluster_1___.pro..cambium","cluster_0___epidermis","cluster_2___cortex","cluster_3___dividing.cells","cluster_5___S.phase.cells","cluster_11___epidermis.dividing","cluster_8___xylem.parenchyma","cluster_6___dividing.cells","cluster_10___epidermis.dividing","cluster_4___floral.meristem","cluster_9___epidermis","cluster_7___mesophyll","cluster_12___phloem"
"50","90.261","67.545","5.04944",0.091351782088591,0.238647022859862,0.123253317725649,0.106084770811104,0.0855687422647448,0.0392139917054343,0.021841663316638,0.0407139096824265,0.0631145753186634,0.100724860175408,0.0395760212846254,0.0406433635267355,0.0092624120119442
"51","58.4303","97.106","5.19082",0.0892742936200699,0.241949176334796,0.121738603312537,0.106216485946814,0.0853208422381282,0.0384579304037134,0.0215569343361724,0.0409908906697407,0.0633515514190366,0.100298899926849,0.0402186914463578,0.0415565070491748,0.00906012470428409
"52","47.9124","72.6678","5.50022",0.0973066655721426,0.221037796566802,0.125301661943658,0.110446435363628,0.0898796329585879,0.0377753303609613,0.0224725600106087,0.040260101036492,0.0624252060585943,0.110639438170041,0.0332895016729184,0.0399326248803205,0.00924640330080665
"53","58.578","88.0824","5.7229",0.0930248856212569,0.228280156010619,0.125805997559786,0.109739576138881,0.0881852869737452,0.0376458991481545,0.0216035136808218,0.0403385000371421,0.0627101846521169,0.105624102902516,0.0362871924730672,0.0416817126372622,0.00908271024992542
"54","53.9238","63.6998","5.23334",0.0980401410407979,0.217326988409885,0.127428428464836,0.110981636874985,0.0906117974156695,0.0373385292022105,0.0228945697432108,0.0392591824993332,0.0620990110272869,0.112835423637718,0.031753642040894,0.0399445942470385,0.00947939478208574
"55","83.7994","82.4668","6.61621",0.0913466378461069,0.235403121180939,0.122985840068376,0.108118560945206,0.0867769698467021,0.0382689376941778,0.0211815710667148,0.0410361218092178,0.0636737148394609,0.102968835281756,0.0382915583270448,0.0409256731677044,0.00902418455859286
"56","42.2927","74.4296","5.06203",0.0966717169590298,0.223246181896758,0.123832208669272,0.110148207415516,0.0898132597772388,0.0381450513920513,0.0219934475027532,0.0407312086689177,0.062911131065771,0.109535828376629,0.0340269996981632,0.0397596112042855,0.00918655378774236
"57","71.7962","67.3129","5.62223",0.0974516961331127,0.220247197599772,0.125762266020377,0.110567549690037,0.0900356469653824,0.0376845576432889,0.0225644480012297,0.0400258001184134,0.0623705327430894,0.111114511224817,0.0329461897566789,0.0399340226868747,0.00929972166394716
"58","85.7043","63.3776","4.85628",0.0957546658377199,0.228614082704799,0.124862565012389,0.108339526081742,0.0873151648875883,0.0383619735347576,0.0221611281723218,0.0403917922570371,0.0615905587516581,0.105950200931106,0.0366797256524284,0.0408350750767241,0.00915062899251215
"59","88.1983","57.445","3.91937",0.0965096218084513,0.223923393594772,0.12346865177616,0.110040303768157,0.0896722781491601,0.0382235307131583,0.0219228399787583,0.0409014823988393,0.0629909142116347,0.109157999690041,0.0342932040541434,0.0397504309384148,0.00914926100978631
"60","74.0995","93.8206","5.93927",0.0896614513900071,0.240152609126919,0.122726390497069,0.10648784480161,0.0857163663912922,0.0382941517517204,0.0217392499539453,0.0404783470922388,0.0632412299570825,0.101323521661181,0.0394176085732121,0.0415858293410376,0.00917856641702071
"61","39.5665","62.3307","3.8434",0.0970819088674168,0.221169668434026,0.125019238807729,0.110458444936446,0.0902430490979277,0.0379001586255214,0.0222276297252333,0.040149584776766,0.0627260518643753,0.110767152526595,0.0331577461247805,0.0397743812469594,0.00931837528597907
"63","79.1557","72.674","6.56832",0.0964842221895999,0.224123243438101,0.123341154875498,0.110013771708167,0.0896295505757825,0.0382463118799178,0.0219014980313601,0.0409614614683292,0.0630057714488164,0.109039361663211,0.0343809804811945,0.0397422053029511,0.00913333222180604
"64","63.5025","78.083","7.8852",0.0969288256945115,0.222854649419359,0.124255482133999,0.110176177551673,0.0895031859412418,0.037985282134297,0.0222716556889479,0.0407658271343269,0.0625996359813184,0.109550858410975,0.0340456161997374,0.0399153758725386,0.00913461848793861
"65","75.4666","77.5044","6.22464",0.0965214165330438,0.223956851050391,0.123434012559245,0.110037727064631,0.0896616096908084,0.038230293258148,0.0219162162704521,0.0409243287169855,0.0629775173842586,0.109131331379022,0.0343171124978182,0.0397462683693634,0.00914524621696504
"66","61.4995","55.776","7.91118",0.0978390770266527,0.217320153637527,0.127214332060335,0.11103331221453,0.0910018333958654,0.0374409970329696,0.0226762659271892,0.0391247144134109,0.0623933968181892,0.113054082645779,0.0315699855751672,0.0397716727488799,0.00955794279534056
"67","77.161","56.1945","5.52531",0.0966785225164294,0.224027246388475,0.127496495831324,0.108976884763674,0.0882772241795689,0.0378548902525604,0.0226615627277711,0.0390914196748037,0.0612525987231309,0.108705479103385,0.0346725362614652,0.0408630868283897,0.0094514342180706
"68","96.1836","60.5822","6.97111",0.0883570879292571,0.243996026397765,0.121123645938902,0.105871798686372,0.0854674649802111,0.0386309946334219,0.0211097508746672,0.0405941305104203,0.0638667680359287,0.0999235086498455,0.0403268240888467,0.0415511919008481,0.00919455133729382
